hal_id,title,domain,lang
hal-03912045,Des murs à qui donner la parole. Un entretien au Mémorial National de la prison de Montluc,shs,fr
hal-01324907,"Commentaire des arrêts du 25 janvier et 31 janvier 2012, Qui est habilité à négocier le protocole d'accord préélectoral ?",shs,fr
hal-03466124,La clause de renonciation anticipée à la résolution judiciaire,shs,fr
hal-02352012,Hodoscope diamant pour l’hadronthérapie - CLaRyS Ultra-Fast Timing,phys,fr
hal-02548206,Contextualisation du discours politique,info,fr
hal-04157303,Génération de seconde harmonique exaltée par l'excitation du mode sombre d'un réseau résonnant en cavité,phys,fr
halshs-00195888,La médiation sociale est-elle une activité professionnelle ?,shs,fr
hal-03592654,Rythmes et temporalités en formation,shs,fr
tel-03112231,Étude des microbiotes endogènes et exogènes de patients atteints de maladie respiratoire chronique,sdv,fr
hal-00840292,Polarisation dynamique nucléaire et RMN du 13C : design et performances d'un prototype multi-échantillons,spi,fr
tel-01152567,Les voies de signalisation calciques impliquées dans la réponse à l’étirement dans les artères intrapulmonaires. Modifications dans l’hypertension pulmonaire,sdv,fr
hal-04185960,Définition et mesure des concepts en promotion de la santé : enseignements des études sur l’empowerment en santé sexuelle,sdv,fr
hal-00020631,Apport des mesures optiques pour l'analyse d'essais mécaniques sur des renforts de composites tissés,spi,fr
hal-00653701,Caractérisation du comportement thermomécanique du titane à partir de mesures de champs cinématiques et thermiques,phys,fr
tel-04259521,De la définition à la mise en forme de feutres imprégnés expansés à base de formules résineuses répondant aux exigences de REACH,chim,fr
mnhn-04260088,Relecture des plaquettes réglementaires du MTES sur les espèces EEE de l'Union européenne (UE),sde,fr
tel-04259389,Miniaturisation d'antennes très large bande pour apllication spatiales,spi,fr
mnhn-04256542,Compte-rendu des inventaires effectués en 2018 et 2019 sur les 35 sites de captage autour de l’Usine de Flins-sur-Seine,sde,fr
hal-04259189,"Ukraine / Russie, les spectres de l’histoire",shs,fr
dumas-04258470,Aborder la santé sexuelle en médecine générale : étude qualitative sur le vécu et les attentes des patientes,sdv,fr
tel-03976686,Apprentissage et enseignement de la lecture : le rôle de la syllabe pour construire les relations ortho-phonologiques,shs,fr
halshs-00147410,Les effets de la grande crise sur les relations franco-allemandes. L'exemple de la sidérurgie.,shs,fr
tel-00802323,Pertinence des normes et standards dans les dispositifs de formation à distance,shs,fr
tel-01383697,Posture professionnelle enseignante et développement de l'autonomie dans l'apprentissage des langues : une approche située,shs,fr
tel-03118371,"John Dewey : propositions pour une reconstruction démocratique de l’université : éléments théoriques, historiques et prospectifs pour une philosophie de l’éducation pragmatiste de l’enseignement supérieur",shs,fr
hal-01429736,Apprentissage du nombre et élèves à besoins éducatifs particuliers,shs,fr
hal-03581280,Y a t-il un sujet dans l'éducation?,shs,fr
halshs-00797893,"Moi aussi j'y étais ! "" : l'enfant dans les livres d'images allemands de la Grande Guerre",shs,fr
hal-03052474,Devenir syndicaliste malgré soi ? La socialisation militante en tension des chauffeurs de VTC mobilisés,shs,fr
hal-01519219,La parité sous contrôle. Égalité des sexes et clôture du champ politique,shs,fr
hal-02282112,"Comparer les sociétés grâce à une approche par les médiations (droit, monnaie et discursivité)",shs,fr
halshs-03463751,Gérer les contradictions du droit « par le bas »,shs,fr
hal-02108946,"La finance responsable, ou comment se forger une responsabilité au sein des réseaux professionnels",shs,fr
hal-03879293,Les effets économiques de l’originalisme constitutionnel aux Etats-Unis,shs,fr
halshs-03436415,Étudier le mouvement des Gilets jaunes : une ethnographie comparée des occupations de ronds-points,shs,fr
mnhn-04260240,"Les algues du golf de Vidauban et de la réserve naturelle nationale de la Plaine de Maures. Compte-rendu de la mission du 5 au 10 mai 2019, version du 4 novembre 2019",sde,fr
hal-04261686,Alimentation et dilemmes,sde,fr
hal-01879408,Bien-être au travail des femmes dirigeantes : Enquête auprès de femmes dirigeantes de la région Bretagne,scco,fr
hal-04262733,Injustices organisationnelles et réactions comportementales négatives : le rôle médiateur des émotions,scco,fr
hal-04263103,Utilité et désirabilité professionnelles de la civilité,scco,fr
tel-01793457,Etude de la fabrication et de la transduction d'un microgyromètre piézoélectrique tri-axial en GaAs,spi,fr
hal-04261704,"La cueillette durable, un exemple de contribution réciproque entre les humains et la nature",sde,fr
hal-04262453,Identification des paramètres du PET à partir d'essais biaxiaux hétérogène,spi,fr
hal-04261755,Que veut (encore) Elon Musk ?,shs,fr
dumas-04213779,Évolution de la prise en charge du mélanome métastatique chez les patients BRAF-mutés et apport du digital dans le parcours de soin du patient,sdv,fr
tel-02183330,"Explorations optiques multimodales et multiéchelles non invasives appliquées au revêtement cutanéomuqueux , étendues à l'appareil oculaire antérieur",sdv,fr
tel-00976996,Mélangeurs à bolomètres à électrons chauds sur membranes fonctionnant au-delà du THz pour l'instrument post-Herschel,phys,fr
hal-04263131,Adaline pour l’identification des Composantes Symétriques dans une Ligne Haute Tension,spi,fr
hal-04263657,Quelle(s) contribution(s) de la psychologie du travail au management des organisations des pays du Sud ?,scco,fr
tel-01383436,"Etude, fabrication et caractérisation de cristaux photoniques à hauts facteurs de forme en niobate de lithium pour la réalisation de modulateurs électro-optiques ultra-compacts",phys,fr
tel-01107881,Réseaux de vortex contrôlés et lumière non-classique avec des polaritons de microcavité,phys,fr
hal-03994064,Tests sur la HSQ en poudre de EMResist,phys,fr
tel-03808756,Amélioration par SMAT des performances mécaniques de pièces en 316L issues de la fabrication additive (SLM),spi,fr
tel-03621648,"Graphène et matériaux 2D : techniques de transfert, fabrication d'hétérostructures et applications",spi,fr
hal-00848340,Analyse des comportements dans un système de transfert d'argent sur mobile,info,fr
hal-01316613,Les effets de dispositifs de prévention des difficultés langagières dans des contextes monolingues et plurilingues,shs,fr
hal-03530398,"Déterminants écologiques d'un peuplement prairial de coléoptéres Scarabaeoidea laparosticti (Manche, France)",sde,fr
hal-04258327,"Avis relatif à la politique de l'Union Européenne concernant les pesticides contenant des substances actives classées comme ""candidates à la substitution"" : un dispositif favorable à la santé publique et à l'environnement trop rarement mis en œuvre",sde,fr
hal-00845489,Du Glucose en goutte à goutte pour les coeurs inconsistants,info,fr
hal-02380772,Détection de contraintes de cardinalité dans les CNF,info,fr
hal-02088910,Closed-Pattern : Une contrainte globale pour l’extraction de motifs fréquents fermés,info,fr
hal-03300936,Termination induction by means of an abstract OLDT resolution,info,en
hal-01682957,"L'apprentissage vocal chez le cordonbleu cyanocéphale (Uraeginthus cyanocephalus), un oiseau chanteur dont les mâles et les femelles chantent",sdv,fr
hal-00126022,Raisonnements sur l'espace et le temps : des modèles aux applications,info,fr
hal-03300635,Les contraintes table fragmentées : combiner la compression et la réduction tabulaire,info,fr
inria-00291628,Une technique de décomposition pour Max-CSP,info,fr
hal-03421219,"Vers une démarche d'ingénierie ""hautement productive"" des domaines projet-produit-process en contexte PME-PMI",phys,fr
hal-00660969,Résolution de contraintes qualitatives pour le temps et l'espace par SAT à partir de treillis,info,fr
hal-04015660,Towards a User-centric and Auto-adaptative Building Operating Systems using Intelligent Agents for Energy Optimization,spi,en
hal-02189761,Conférence Nationale d'Intelligence Artificielle Année 2017,info,fr
hal-03085220,"Les lieux de la politique. Citoyenneté, démocratie, périphérie. Entretien avec Étienne Balibar"", Monde commun, 4, p. 10-33",shs,fr
hal-01579052,Décision de la cohérence des réseaux de contraintes qualitatives combinés,info,fr
hal-01577782,Séquences temporelles d’informations qualitatives : raisonner sur la topologie de régions mobiles de taille constante,info,fr
hal-01356082,Représentations efficaces pour la logique modale S5 *,info,fr
hal-03448943,Dynamiques musicales dans le Pacifique,shs,fr
hal-04192581,Mesure d'incohérences en logique classique,info,fr
hal-01632131,Le corps dans le taiji quan 太極拳et dans la psychanalyse,shs,fr
hal-01610161,Postface au numéro spécial Agriculture familiale et développement,shs,fr
halshs-00347153,L'utilisation des insectes dans les pratiques médicinales et rituelles d'Amazonie indigène,shs,fr
halshs-01359906,Les joutes de poésie zajal au Liban. Entre rhétorique du défi et expression des conflits,shs,fr
hal-02414464,"« Enjeux, paradoxes et incongruités autour de la conservation des éléphants en Inde »",shs,fr
hal-01610487,Quand une nation se définit par son rapport à la mort,shs,fr
hal-04024645,Le sultan des frontières : essai d’ethnologie historique du Maroc,shs,fr
hal-04159014,Caractérisation de l’interface fibre/matrice à l’échelle locale,spi,fr
hal-00800651,MUST et couvertures de MUST pour l'explication et la réparation de CSP incohérents au niveau tuple,info,fr
hal-02986866,La qualité des aliments d'origine animale selon les conditions de production et de transformation. Rapport de l'Expertise scientifique collective,sdv,fr
tel-02884327,"Sat4j, un moteur libre de raisonnement en logique propositionnelle",info,fr
hal-00680556,Structure nanométrique absorbante de type MIM asymétrique et méthode de réalisation d'une telle structure,spi,fr
hal-03091518,Les cellules solaires ultrafines,spi,fr
tel-01967493,Version corrigée : Dynamique des habitats benthiques sοus cοntraintes anthrοpiques : Le cas du site de dépôt de dragage d'Οcteville,sde,fr
hal-01864589,Utilisation de traceurs géochimiques pour étudier la dynamique sédimentaire et l'impact anthropique de dépôts de dragage à proximité d'une zone côtière : exemple en baie de Seine Orientale,sdu,fr
hal-00453196,Prince : Extraction optimisée des bases génériques de régles sans calcul de fermetures,info,fr
hal-01639068,Histoire des émotions : l'heure des synthèses,shs,fr
cea-02439471,Holographie numérique en ligne pour la caractérisation de la phase dispersée d’un écoulement liquide/liquide en géométrie astigmate,phys,fr
hal-00720546,Amélioration du mélange a quatre ondes dans des guides à cristaux photoniques en gain dans un régime de lumière lente et évaluation des transmissions a 40 Gbit/s,spi,fr
hal-00488220,"Traitement tout-optique d'un Signal RZ DPSK à 42,7 Gbit/s en utilisant Absorbant Saturable en Micro-Cavité",spi,fr
hal-00724465,Une méthode simple et non-destructive de mesure des pertes de couplage et des pertes du guide dans des guides optiques,spi,fr
hal-00490843,Etude numérique de l'impact du filtrage optique sur les propriétés régénératives d'un convertisseur de longueur d'onde interférométrique en configuration différentielle,spi,fr
hal-03626795,Macle : un langage dédié à l'accélération de programmes OCaml sur circuits FPGA,info,fr
hal-03916916,Modélisation des Assemblages Poteau-Poutre par Platine d'Aout et Raidisseurs,spi,fr
hal-02608857,Guide opérationnel pour l'évaluation du danger des sédiments contaminés : Une démarche graduée pour estimer le danger,sde,fr
tel-03578159,Conception d’un robot parallèle à câbles pour la fabrication additive,spi,fr
hal-03807258,Assimilation de données pour l’hydroclimatologie : FYRE = une réanalyse hydrométéorologique à l’échelle de la France sur les 140 dernières années,math,fr
hal-02607532,Caractérisation spatio-temporelle de la contamination en pesticides et de son impact écotoxique dans un cours d'eau agricole jurassien,sde,fr
hal-02608160,Surveillance hydrobiologique et physicochimique règlementaire du secteur fluvial du Rhône autour du CNPE de Bugey,sde,fr
hal-02608051,Réponse des communautés microbiennes de sédiment à une exposition réaliste au cuivre : Remaniement structurel et acquisition de tolérance,sde,fr
tel-03545119,Méthodologie de prise de décision multicritère pour l'évaluation de la performance durable dans la conception et la fabrication des produits - Application à la fabrication additive,spi,fr
hal-03608577,"Micro-capteurs haute résolution et sélectifs pour la surveillance des polluants oxydants NO2 et O3 : stratégie, conception et performances",spi,fr
hal-01927778,Apport de la modélisation 1D à l'étude d'une retenue de forme allongée : application à la retenue de Génissiat sur le Haut-Rhône français,sde,fr
